,구,주소,어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월
2562,구로구,(08272) 서울특별시 구로구 경인로20가길 38 1층,오류동행복주택어린이집,A,우수,우수,우수,우수,2023.07
2563,구로구,(08297) 서울특별시 구로구 새말로18길 130 ,온새미어린이집,A,우수,우수,우수,우수,2021.08
2564,구로구,(08261) 서울특별시 구로구 부일로1길 72 온수어린이집,온수어린이집,A,우수,우수,우수,우수,2022.09
2565,구로구,(08375) 서울특별시 구로구 디지털로27다길 20 요셉어린이집,요셉어린이집,B,보통,우수,우수,우수,2022.07
2566,구로구,"(08369) 서울특별시 구로구 도림로22길 8 105동 105호(구로동, 이화우성아파트)",우리꿈터어린이집,A,우수,우수,우수,우수,2022.03
2567,구로구,(08323) 서울특별시 구로구 구일로 154-17 101동 101호,우방어린이집,A,우수,우수,우수,우수,2019.1
2568,구로구,"(08325) 서울특별시 구로구 구일로2길 60 202동 105호 (구로동, 구일우성아파트)",우성꼬마별어린이집,A,우수,우수,우수,우수,2023.07
2569,구로구,"(08241) 서울특별시 구로구 고척로55길 21 (고척동, 원진어린이집)",원진어린이집,A,우수,우수,우수,우수,2022.1
2570,구로구,(08375) 서울특별시 구로구 디지털로31길 85 두산위브아파트 내 보육시설 (구로동),위브어린이집,A,우수,우수,우수,우수,2019.1
2571,구로구,"(08239) 서울특별시 구로구 중앙로15길 151 103동 101호(고척동, 한일유앤아이아파트)",유앤아이사랑어린이집,A,우수,우수,우수,우수,2023.08
2572,구로구,(08200) 서울특별시 구로구 경인로67길 149 신도림구민생활체육관내 1층,은가람어린이집,A,우수,우수,우수,우수,2021.07
2573,구로구,(08249) 서울특별시 구로구 오리로22나길 8-3 ,은별어린이집,A,우수,우수,우수,우수,2023.04
2574,구로구,"(08208) 서울특별시 구로구 경인로67길 33 101동 1층(신도림동, 아이파크아파트)",은솔어린이집,A,우수,우수,우수,우수,2023.12
2575,구로구,(08315) 서울특별시 구로구 구로동로20길 28-7 1층 (구로동),은진어린이집,B,우수,우수,보통,우수,2022.09
2576,구로구,(08255) 서울특별시 구로구 부일로 985 수정아파트 102호 (궁동),은혜뜰어린이집,A,우수,우수,우수,우수,2023.02
2577,구로구,"(08323) 서울특별시 구로구 구일로8길 92 1동 102호(구로동, 중앙하이츠아파트)",이레몬테소리어린이집,A,우수,우수,우수,우수,2023.07
2578,구로구,"(08324) 서울특별시 구로구 구일로4길 65 107동 105호(구로동, 구로주공아파트)",이삭어린이집,A,우수,우수,우수,우수,2023.11
2579,구로구,(08211) 서울특별시 구로구 신도림로 16 대림아파트 관리동1층 (신도림동),이편한어린이집,A,우수,우수,우수,우수,2023.12
2580,구로구,"(08275) 서울특별시 구로구 경인로 382 101동 102호(개봉동, 한마을아파트)",이현어린이집,D,우수,우수,개선필요,개선필요,2022.08
2581,구로구,(08369) 서울특별시 구로구 도림로22길 8 101동 110호,이화우성어린이집,A,우수,우수,우수,우수,2023.08
2582,구로구,(08368) 서울특별시 구로구 항동로 42 506동 103호(한양수자인에듀힐즈),자람어린이집,A,우수,우수,우수,우수,2023.02
2583,구로구,(08389) 서울특별시 구로구 디지털로26길 5 에이스하이엔드타워 1차 201호,자람터어린이집,A,우수,우수,우수,우수,2023.02
2584,구로구,"(08270) 서울특별시 구로구 경인로 248-14 102동 101호(오류동, 동부아파트)",자연뜰어린이집,A,우수,우수,우수,우수,2022.12
2585,구로구,"(08362) 서울특별시 구로구 연동로 234 관리동(항동, 하버라인 2단지)",자연숲어린이집,B,우수,우수,보통,보통,2020.08
2586,구로구,(08226) 서울특별시 구로구 경인로 343 삼환로즈빌아파트 단지 내 1층 장미 어린이집 (고척동),장미어린이집,A,우수,우수,우수,우수,2020.1
2587,구로구,(08371) 서울특별시 구로구 디지털로31길 90 구로동 삼성래미안아파트 관리동 1층,재크어린이집,B,우수,보통,우수,우수,2022.1
2588,구로구,(08227) 서울특별시 구로구 경인로43길 22 (고척동),제이백합어린이집,A,우수,우수,우수,우수,2021.01
2589,구로구,"(08253) 서울특별시 구로구 고척로 49 201동 104호(오류동, 동부골든아파트)",좋은나무어린이집,B,우수,보통,우수,우수,2021.07
2590,구로구,(08259) 서울특별시 구로구 부일로9길 127 (온수힐스테이트아파트115-106 / 온수동 155),좋은열매어린이집,A,우수,우수,우수,우수,2020.02
2591,구로구,"(08279) 서울특별시 구로구 구로동로47길 24 (구로동, 중앙하이츠아파트 관리동1층)",중앙하이츠 어린이집,B,우수,우수,우수,보통,2022.1
2592,구로구,"(08201) 서울특별시 구로구 신도림로 105 203동 105호(신도림동, 우성아파트)",즐거운 어린이집,A,우수,우수,우수,우수,2023.11
2593,구로구,"(08351) 서울특별시 구로구 개봉로11길 55-16 55-16, 55-14",지암어린이집,A,우수,우수,우수,우수,2022.04
2594,구로구,(08252) 서울특별시 구로구 고척로19길 8 (개봉동),참고은어린이집,A,우수,우수,우수,우수,2020.06
2595,구로구,"(08274) 서울특별시 구로구 경인로 302 관리동 (개봉동,개봉역센트레빌레우스 임대아파트)",참누리어린이집,A,우수,우수,우수,우수,2021.09
2596,구로구,"(08324) 서울특별시 구로구 구일로4길 65 109동 108호(구로동, 주공아파트)",참빛어린이집,A,우수,우수,우수,우수,2023.07
2597,구로구,"(08364) 서울특별시 구로구 천왕로1길 5 (오류2동,천왕숲어린이집)",천왕숲어린이집,A,우수,우수,우수,우수,2019.1
2598,구로구,(08329) 서울특별시 구로구 개봉로20길 6 116동 101호,초롱어린이집,A,우수,우수,우수,우수,2022.03
2599,구로구,"(08202) 서울특별시 구로구 신도림로 87 110동 102호(신도림동, 동아1차아파트)",초코렛어린이집,A,우수,우수,우수,우수,2022.09
2600,구로구,(08272) 서울특별시 구로구 경인로20가길 24 오류동 행복주택 내 직장어린이집,코레일오류동어린이집,A,우수,우수,우수,우수,2023.1
2601,구로구,(08230) 서울특별시 구로구 고척로52길 48 대우아파트단지내,큰나무어린이집,B,보통,우수,우수,우수,2020.01
2602,구로구,(08308) 서울특별시 구로구 구로동로28길 33-5 1층~2층 (구로동339-70),큰다우리발도르프어린이집,B,우수,보통,우수,우수,2022.1
2603,구로구,(08314) 서울특별시 구로구 구로동로22길 88-1 101호.102호,큰별어린이집,A,우수,우수,우수,우수,2023.11
2604,구로구,"(08206) 서울특별시 구로구 신도림로 11 601동 104호(신도림동, 대림3차아파트)",큰사랑어린이집,A,우수,우수,우수,우수,2023.08
2605,구로구,"(08312) 서울특별시 구로구 구로중앙로7길 28 1동 101호(구로동, 극동아파트)",키즈극동어린이집,A,우수,우수,우수,우수,2023.07
2606,구로구,(08227) 서울특별시 구로구 중앙로1길 18-19 103동 105호,파란나라어린이집,A,우수,우수,우수,우수,2023.09
2607,구로구,"(08211) 서울특별시 구로구 신도림로 16 103동 101호(신도림동, 대림2차아파트)",폴디어린이집,A,우수,우수,우수,우수,2022.07
2608,구로구,(08211) 서울특별시 구로구 신도림로 16 302동 104호,푸르니어린이집,A,우수,우수,우수,우수,2023.09
2609,구로구,"(08267) 서울특별시 구로구 고척로 82 201동 103호(개봉동, 거성푸르뫼2차아파트)",푸르뫼어린이집,A,우수,우수,우수,우수,2022.04
2610,구로구,(08240) 서울특별시 구로구 중앙로 121 고척파크푸르지오 관리동,푸르지오아이숲어린이집,A,우수,우수,우수,우수,2019.1
2611,구로구,(08307) 서울특별시 구로구 가마산로20라길 20-16 ,푸른솔어린이집,B,우수,보통,우수,우수,2022.07
2612,구로구,(08323) 서울특별시 구로구 구일로8길 143 ,푸른숲어린이집,A,우수,우수,우수,우수,2021.07
2613,구로구,"(08324) 서울특별시 구로구 구일로8길 31 101동 107호(구로동, 우성아파트)",피노키오어린이집,A,우수,우수,우수,우수,2021.07
2614,구로구,(08235) 서울특별시 구로구 고척로30길 8 (개봉동),피카소어린이집,A,우수,우수,우수,우수,2022.12
2615,구로구,(08228) 서울특별시 구로구 고척로52나길 25 1층 어린이집,하늘빛어린이집,A,우수,우수,우수,우수,2019.1
2616,구로구,"(08362) 서울특별시 구로구 부광로 96-16 703동 106호(항동, 제일풍경채포레스트)",하늘사랑어린이집,A,우수,우수,우수,우수,2022.08
2617,구로구,(08332) 서울특별시 구로구 개봉로18길 17 ,하늘샘어린이집,A,우수,우수,우수,우수,2019.1
2618,구로구,(08329) 서울특별시 구로구 개봉로20길 6 124동 104호,하늘어린이집,A,우수,우수,우수,우수,2023.08
2619,구로구,(08352) 서울특별시 구로구 개봉로11길 7-11 하얀어린이집 (개봉동),하얀어린이집,A,우수,우수,우수,우수,2022.04
2620,구로구,(08211) 서울특별시 구로구 신도림로 16 406동102호,하영어린이집,A,우수,우수,우수,우수,2020.01
2621,구로구,(08275) 서울특별시 구로구 경인로 382 한마을아파트상가 (관리동2층) (개봉동),한마을어린이집,B,우수,우수,우수,보통,2020.12
2622,금천구,(08523) 서울특별시 금천구 두산로 79 메이시티 1층 (독산동),LG전자 어린이집,A,우수,우수,우수,우수,2019.09
2623,금천구,(08532) 서울특별시 금천구 시흥대로145길 79 가산동,가산중앙어린이집,B,우수,우수,우수,보통,2023.03
2624,금천구,(08509) 서울특별시 금천구 벚꽃로38길 35 (가산동),구립가산어린이집,A,우수,우수,우수,우수,2023.02
2625,금천구,(08554) 서울특별시 금천구 독산로54길 251 (독산동),구립개미어린이집,A,우수,우수,우수,우수,2022.07
2626,금천구,(08626) 서울특별시 금천구 시흥대로70길 34 (시흥동),구립금주어린이집,A,우수,우수,우수,우수,2022.02
2627,금천구,(08600) 서울특별시 금천구 금하로1가길 10 ,구립금하새빛어린이집,A,우수,우수,우수,우수,2023.02
2628,금천구,(08602) 서울특별시 금천구 범안로12길 63-3 (독산동),구립기쁨어린이집,A,우수,우수,우수,우수,2022.08
2629,금천구,"(08520) 서울특별시 금천구 가산로 99 107동 102호(가산동, 두산아파트)",구립꼬꼬어린이집,A,우수,우수,우수,우수,2021.09
2630,금천구,(08615) 서울특별시 금천구 금하로3길 32 (시흥동),구립꿈나래어린이집,A,우수,우수,우수,우수,2023.12
2631,금천구,(08637) 서울특별시 금천구 시흥대로 165 남서울힐스테이트아파트 커뮤니티센터,구립남서울힐스테이트어린이집,A,우수,우수,우수,우수,2021.08
2632,금천구,(08569) 서울특별시 금천구 독산로32나길 48 ,구립도담어린이집,A,우수,우수,우수,우수,2022.12
2633,금천구,"(08596) 서울특별시 금천구 벚꽃로 73 108동 106호(독산동, 금천현대아파트)",구립도로시몬테소리어린이집,A,우수,우수,우수,우수,2022.04
2634,금천구,(08582) 서울특별시 금천구 벚꽃로18길 33 (독산동),구립독산1동어린이집,A,우수,우수,우수,우수,2022.07
2635,금천구,(08617) 서울특별시 금천구 시흥대로98길 45 ,구립독산2동어린이집,A,우수,우수,우수,우수,2019.1
2636,금천구,(08603) 서울특별시 금천구 범안로 1212 ,구립독산e편한어린이집,A,우수,우수,우수,우수,2020.1
2637,금천구,(08606) 서울특별시 금천구 벚꽃로 100 독산역 롯데캐슬아파트 단지내,구립독산롯데캐슬어린이집,A,우수,우수,우수,우수,2022.09
2638,금천구,(08538) 서울특별시 금천구 시흥대로150길 79 (독산동),구립독산본동어린이집,B,우수,우수,보통,우수,2022.07
2639,금천구,"(08599) 서울특별시 금천구 한내로 62 12동 103호(독산동, 한신)",구립독산한신사임당어린이집,A,우수,우수,우수,우수,2020.02
2640,금천구,"(08655) 서울특별시 금천구 금하로 793 115동 103호(시흥동, 벽산아파트)",구립또래어린이집,A,우수,우수,우수,우수,2020.02
2641,금천구,(08608) 서울특별시 금천구 벚꽃로 40 롯데캐슬골드파크1차아파트 내,구립롯데금빛어린이집,A,우수,우수,우수,우수,2023.02
2642,금천구,"(08646) 서울특별시 금천구 금하로 816 511동 102호(시흥동, 벽산5단지아파트)",구립벽산꿈어린이집,A,우수,우수,우수,우수,2021.07
2643,금천구,(08553) 서울특별시 금천구 독산로94길 17 ,구립별마루어린이집,A,우수,우수,우수,우수,2019.11
2644,금천구,"(08599) 서울특별시 금천구 한내로 62 4동 104호(독산한신아파트,독산제1동)",구립별솔어린이집,A,우수,우수,우수,우수,2021.08
2645,금천구,(08653) 서울특별시 금천구 시흥대로12길 82 (시흥동),구립새길어린이집,B,우수,우수,우수,보통,2022.09
2646,금천구,(08561) 서울특별시 금천구 독산로58가길 88 ,구립새롬어린이집,B,우수,우수,우수,우수,2021.06
2647,금천구,(08651) 서울특별시 금천구 시흥대로34길 9 ,구립새싹어린이집,A,우수,우수,우수,우수,2023.02
2648,금천구,(08561) 서울특별시 금천구 독산로58나길 81 ,구립소나무어린이집,A,우수,우수,우수,우수,2020.09
2649,금천구,"(08597) 서울특별시 금천구 한내로 69-54 1402동 101호(독산동, 주공14단지아파트)",구립슬기어린이집,A,우수,우수,우수,우수,2023.1
2650,금천구,(08569) 서울특별시 금천구 독산로36길 14 (시흥동),구립시흥4동어린이집,A,우수,우수,우수,우수,2023.05
2651,금천구,(08643) 서울특별시 금천구 독산로10길 24 (시흥동),구립시흥5동어린이집,A,우수,우수,우수,우수,2022.07
